"REF_DATE","GEO","DGUID","Rates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-11","Canada","2016A000011124","Bank rate, last Tuesday or last Thursday","Percent","239","units","0","v122550","1.1","4.00","","","","2"
"2022-12","Canada","2016A000011124","Bank rate, last Tuesday or last Thursday","Percent","239","units","0","v122550","1.1","","..","","","2"
"2023-01","Canada","2016A000011124","Bank rate, last Tuesday or last Thursday","Percent","239","units","0","v122550","1.1","4.75","","","","2"
"2023-02","Canada","2016A000011124","Bank rate, last Tuesday or last Thursday","Percent","239","units","0","v122550","1.1","4.75","","","","2"
"2023-03","Canada","2016A000011124","Bank rate, last Tuesday or last Thursday","Percent","239","units","0","v122550","1.1","4.75","","","","2"
"2023-04","Canada","2016A000011124","Bank rate, last Tuesday or last Thursday","Percent","239","units","0","v122550","1.1","4.75","","","","2"
"2023-05","Canada","2016A000011124","Bank rate, last Tuesday or last Thursday","Percent","239","units","0","v122550","1.1","4.75","","","","2"
"2023-06","Canada","2016A000011124","Bank rate, last Tuesday or last Thursday","Percent","239","units","0","v122550","1.1","5.00","","","","2"
"2023-07","Canada","2016A000011124","Bank rate, last Tuesday or last Thursday","Percent","239","units","0","v122550","1.1","5.25","","","","2"
"2023-08","Canada","2016A000011124","Bank rate, last Tuesday or last Thursday","Percent","239","units","0","v122550","1.1","5.25","","","","2"
"2023-09","Canada","2016A000011124","Bank rate, last Tuesday or last Thursday","Percent","239","units","0","v122550","1.1","5.25","","","","2"
"2023-10","Canada","2016A000011124","Bank rate, last Tuesday or last Thursday","Percent","239","units","0","v122550","1.1","5.25","","","","2"
"2023-11","Canada","2016A000011124","Bank rate, last Tuesday or last Thursday","Percent","239","units","0","v122550","1.1","5.25","","","","2"
"2023-12","Canada","2016A000011124","Bank rate, last Tuesday or last Thursday","Percent","239","units","0","v122550","1.1","","..","","","2"
"2005-01","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","2.75","","","","2"
"2005-02","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","2.75","","","","2"
"2005-03","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","2.75","","","","2"
"2005-04","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","2.75","","","","2"
"2005-05","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","2.75","","","","2"
"2005-06","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","2.75","","","","2"
"2005-07","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","2.75","","","","2"
"2005-08","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","2.75","","","","2"
"2005-09","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","3.00","","","","2"
"2005-10","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","3.25","","","","2"
"2005-11","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","3.25","","","","2"
"2005-12","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","3.50","","","","2"
"2006-01","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","3.75","","","","2"
"2006-02","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","3.75","","","","2"
"2006-03","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","4.00","","","","2"
"2006-04","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","4.25","","","","2"
"2006-05","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","4.50","","","","2"
"2006-06","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","4.50","","","","2"
"2006-07","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","4.50","","","","2"
"2006-08","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","4.50","","","","2"
"2006-09","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","4.50","","","","2"
"2006-10","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","4.50","","","","2"
"2006-11","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","4.50","","","","2"
"2006-12","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","4.50","","","","2"
"2007-01","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","4.50","","","","2"
"2007-02","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","4.50","","","","2"
"2007-03","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","4.50","","","","2"
"2007-04","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","4.50","","","","2"
"2007-05","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","4.50","","","","2"
"2007-06","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","4.50","","","","2"
"2007-07","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","4.75","","","","2"
"2007-08","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","4.75","","","","2"
"2007-09","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","4.75","","","","2"
"2007-10","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","4.75","","","","2"
"2007-11","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","4.75","","","","2"
"2007-12","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","4.50","","","","2"
"2008-01","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","4.25","","","","2"
"2008-02","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","4.25","","","","2"
"2008-03","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","3.75","","","","2"
"2008-04","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","3.25","","","","2"
"2008-05","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","3.25","","","","2"
"2008-06","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","3.25","","","","2"
"2008-07","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","3.25","","","","2"
"2008-08","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","3.25","","","","2"
"2008-09","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","3.25","","","","2"
"2008-10","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","2.50","","","","2"
"2008-11","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","2.50","","","","2"
"2008-12","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","1.75","","","","2"
"2009-01","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","1.25","","","","2"
"2009-02","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","1.25","","","","2"
"2009-03","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","0.75","","","","2"
"2009-04","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","0.50","","","","2"
"2009-05","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","0.50","","","","2"
"2009-06","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","0.50","","","","2"
"2009-07","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","0.50","","","","2"
"2009-08","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","0.50","","","","2"
"2009-09","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","0.50","","","","2"
"2009-10","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","0.50","","","","2"
"2009-11","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","0.50","","","","2"
"2009-12","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","0.50","","","","2"
"2010-01","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","0.50","","","","2"
"2010-02","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","0.50","","","","2"
"2010-03","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","0.50","","","","2"
"2010-04","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","0.50","","","","2"
"2010-05","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","0.50","","","","2"
"2010-06","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","0.75","","","","2"
"2010-07","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","1.00","","","","2"
"2010-08","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","1.00","","","","2"
"2010-09","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","1.25","","","","2"
"2010-10","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","1.25","","","","2"
"2010-11","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","1.25","","","","2"
"2010-12","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","1.25","","","","2"
"2011-01","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","1.25","","","","2"
"2011-02","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","1.25","","","","2"
"2011-03","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","1.25","","","","2"
"2011-04","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","1.25","","","","2"
"2011-05","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","1.25","","","","2"
"2011-06","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","1.25","","","","2"
"2011-07","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","1.25","","","","2"
"2011-08","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","1.25","","","","2"
"2011-09","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","1.25","","","","2"
"2011-10","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","1.25","","","","2"
"2011-11","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","1.25","","","","2"
"2011-12","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","1.25","","","","2"
"2012-01","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","1.25","","","","2"
"2012-02","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","1.25","","","","2"
"2012-03","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","1.25","","","","2"
"2012-04","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","1.25","","","","2"
"2012-05","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","1.25","","","","2"
"2012-06","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","1.25","","","","2"
"2012-07","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","1.25","","","","2"
"2012-08","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","1.25","","","","2"
"2012-09","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","1.25","","","","2"
"2012-10","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","1.25","","","","2"
"2012-11","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","1.25","","","","2"
"2012-12","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","1.25","","","","2"
"2013-01","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","1.25","","","","2"
"2013-02","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","1.25","","","","2"
"2013-03","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","1.25","","","","2"
"2013-04","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","1.25","","","","2"
"2013-05","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","1.25","","","","2"
"2013-06","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","1.25","","","","2"
"2013-07","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","1.25","","","","2"
"2013-08","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","1.25","","","","2"
"2013-09","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","1.25","","","","2"
"2013-10","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","1.25","","","","2"
"2013-11","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","1.25","","","","2"
"2013-12","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","1.25","","","","2"
"2014-01","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","1.25","","","","2"
"2014-02","Canada","2016A000011124","Bank rate","Percent","239","units","0","v122530","1.2","1.25","","","","2"
